MSN_data,MSN,desc,unit,state,year,data
NGCCB,NGCCP,Natural gas consumed by (delivered to) the commercial sector (including supplemental gaseous fuels).,Million cubic feet,NM,1966,15498.704
NGEIB,NGEIP,Natural gas consumed by the electric power sector (including supplemental gaseous fuels).,Million cubic feet,NM,1966,51396.66747
NGICB,NGICP,Natural gas consumed by (delivered to) the industrial sector (including supplemental gaseous fuels).,Million cubic feet,NM,1966,124454.0125
NGLPB,NGLPP,Natural gas consumed as lease and plant fuel.,Million cubic feet,NM,1966,46957.04
NGMPB,NGMPP,Natural gas marketed production.,Million cubic feet,NM,1966,1158241.768
NGPZB,NGPZP,Natural gas consumed as pipeline fuel.,Million cubic feet,NM,1966,23409.824
NGRCB,NGRCP,Natural gas consumed by (delivered to) the residential sector (including supplemental gaseous fuels).,Million cubic feet,NM,1966,32630.6
NGTCB,NGTCP,Natural gas total consumption (including supplemental gaseous fuels).,Million cubic feet,NM,1966,247389.808
NGVHB,NGVHP,Natural gas consumed as vehicle fuel.,Million cubic feet,NM,1966,0.0
NUEGB,NUEGP,Electricity produced from nuclear power by the electric power sector.,Million kilowatthours,NM,1966,0.0
NUETB,NUETP,Electricity produced from nuclear power.,Million kilowatthours,NM,1966,0.0
PAPRB,PAPRP,Crude oil production (including lease condensate).,Thousand barrels,NM,1966,720093.2
PCCCB,PCCCP,Petroleum coke consumed by the commercial sector.,Thousand barrels,NM,1966,0.0
PCEIB,PCEIP,Petroleum coke consumed by the electric power sector.,Thousand barrels,NM,1966,0.0
PLICB,PLICP,Plant condensate consumed by the industrial sector.,Thousand barrels,NM,1966,0.0
PPICB,PPICP,Pentanes plus consumed by the industrial sector.,Thousand barrels,NM,1966,0.0
RFACB,RFACP,Residual fuel oil consumed by the transportation sector.,Thousand barrels,NM,1966,254.75647
RFCCB,RFCCP,Residual fuel oil consumed by the commercial sector.,Thousand barrels,NM,1966,0.0
RFEIB,RFEIP,Residual fuel oil consumed by the electric power sector.,Thousand barrels,NM,1966,320.59299
RFICB,RFICP,Residual fuel oil consumed by the industrial sector,Thousand barrels,NM,1966,1946.60062
SGICB,SGICP,Still gas consumed by the industrial sector.,Thousand barrels,NM,1966,2919.29454
SNICB,SNICP,Special naphthas consumed by the industrial sector.,Thousand barrels,NM,1966,0.0
SOEGB,SOEGP,Electricity produced from photovoltaic and solar thermal energy by the electric power sector.,Million kilowatthours,NM,1966,0.0
UOICB,UOICP,Unfinished oils consumed by the industrial sector.,Thousand barrels,NM,1966,0.0
USICB,USICP,Unfractionated stream consumed by the industrial sector.,Thousand barrels,NM,1966,0.0
WXICB,WXICP,Waxes consumed by the industrial sector.,Thousand barrels,NM,1966,0.0
WYEGB,WYEGP,Electricity produced from wind energy by the electric power sector.,Million kilowatthours,NM,1966,0.0
